編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLMJJIHFFAA98CA,12,55.16,住家用,鋼筋混凝土造,89年11月22日,十四層,七層 陽臺
RPQNMLMJJIHFFAA98CA,12,10.09,共有部分,鋼筋混凝土造,89年11月22日,十四層,
RPQNMLMJJIHFFAA98CA,12,10.02,共有部分,鋼筋混凝土造,89年11月22日,十四層,
RPQNMLMJJIHFFAA98CA,12,17.45,共有部分,鋼筋混凝土造,89年11月22日,十四層,
RPSNMLMJJIHFFBA66CA,5,114.70,住家用,鋼筋混凝土造,96年9月13日,十三層,七層 陽臺 雨遮
RPSNMLMJJIHFFBA66CA,5,55.97,共有部分,鋼筋混凝土造,96年9月13日,十三層,
RPSNMLMJJIHFFBA66CA,5,7.67,共有部分,鋼筋混凝土造,96年9月13日,十三層,
RPPOMLMJJIHFFBA09CA,30,75.63,國民住宅,鋼筋混凝土造,71年7月2日,十二層,三層 陽臺
RPPOMLMJJIHFFBA09CA,30,24.26,共有部分,鋼筋混凝土造,71年7月2日,十二層,
RPQNMLPJJIHFFBA76CA,4,36.25,醫療保健服務業〈不含精神病院〉,鋼筋混凝土造,97年10月16日,七層,一層 雨遮
RPQNMLPJJIHFFBA76CA,4,20.39,共有部分,鋼筋混凝土造,97年10月16日,七層,
RPSNMLMJJIHFFAA56CA,15,130.96,住家用,鋼筋混凝土造,86年12月13日,七層,六層 陽臺 電梯樓梯間 花台 雨遮
RPSNMLMJJIHFFAA56CA,15,28.54,共有部分,鋼筋混凝土造,86年12月13日,七層,
RPSNMLMJJIHFFAA56CA,15,4.37,共有部分,鋼筋混凝土造,86年12月13日,七層,
RPVOMLRJJIHFFBA57CA,21,698.20,商業用,鋼筋混凝土造,80年10月29日,十四層,十一層 陽臺
RPVOMLRJJIHFFBA57CA,21,72.76,共有部分,鋼筋混凝土造,80年10月29日,十四層,
RPVOMLRJJIHFFBA57CA,21,699.16,商業用,鋼筋混凝土造,80年10月29日,十四層,十二層 陽臺
RPVOMLRJJIHFFBA57CA,21,73.00,共有部分,鋼筋混凝土造,80年10月29日,十四層,
RPVOMLRJJIHFFBA57CA,21,132.20,見使用執照,鋼筋混凝土造,80年10月29日,十四層,
RPWRMLTJJIHFFBA18CA,30,122.96,商業用,鋼筋混凝土造,72年1月31日,十二層,二層
RPWRMLTJJIHFFBA18CA,30,19.10,共有部分,鋼筋混凝土造,72年1月31日,十二層,
RPQNMLNJJIHFFAA09CA,,55.80,住家用,鋼筋混凝土造,,四層,一層 平台
RPQNMLTJJIHFFBA17CA,28,58.87,住家用,鋼筋混凝土造,73年7月2日,五層,二層 陽臺
RPQNMLTJJIHFFBA17CA,28,6.94,共有部分,鋼筋混凝土造,73年7月2日,五層,
RPSPMLMJJIHFFCA96CA,9,65.04,商業用,鋼筋混凝土造,93年3月2日,十二層,五層 陽臺 雨遮
RPSPMLMJJIHFFCA96CA,9,.06,共有部分,鋼筋混凝土造,93年3月2日,十二層,
RPSPMLMJJIHFFCA96CA,9,5.70,共有部分,鋼筋混凝土造,93年3月2日,十二層,
RPSPMLMJJIHFFCA96CA,9,22.53,共有部分,鋼筋混凝土造,93年3月2日,十二層,
RPWPMLMJJIHFFCA37CA,30,82.99,住家用,鋼筋混凝土造,71年11月26日,十二層,九層 陽臺
RPWPMLMJJIHFFCA37CA,30,19.85,共有部分,鋼筋混凝土造,71年11月26日,十二層,
RPWPMLMJJIHFFCA37CA,30,2.91,見使用執照,鋼筋混凝土造,71年11月26日,十二層,
RPPQMLMJJIHFFCA76CA,5,97.26,商業用,鋼筋混凝土造,96年11月6日,十四層,二層 陽臺 雨遮
