編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLPJQHIFFAA57CA,,94.28,住家用,鋼筋混凝土造,,五層,五層 陽臺
RPSQMLPJQHIFFAA87CA,,39.53,住家用,鋼筋混凝土造,,五層,三層 陽臺
RPUOMLPJQHIFFAA87CA,9,.10,日常服務業〈不含理髮及美容業〉,鋼筋混凝土造,93年5月14日,十二層,一層
RPUOMLPJQHIFFAA87CA,9,.00,共有部分,鋼筋混凝土造,93年5月14日,十二層,
RPUOMLPJQHIFFAA87CA,9,16.70,共有部分,鋼筋混凝土造,93年5月14日,十二層,
RPTQMLPJQHIFFAA97CA,46,35.11,住家用,加強磚造,56年5月12日,五層,四層 陽臺
RPPNMLPJQHIFFAA27CA,4,34.40,住家用,鋼筋混凝土造,98年1月16日,十一層,八層 陽臺
RPPNMLPJQHIFFAA27CA,4,8.51,共有部分,鋼筋混凝土造,98年1月16日,十一層,
RPPNMLPJQHIFFAA27CA,4,10.37,共有部分,鋼筋混凝土造,98年1月16日,十一層,
RPPNMLPJQHIFFAA27CA,4,8.43,共有部分,鋼筋混凝土造,98年1月16日,十一層,
RPWQMLPJQHIFFAA28CA,6,36.33,住家用,鋼筋混凝土造,96年7月30日,十七層,五層 陽臺
RPWQMLPJQHIFFAA28CA,6,8.43,共有部分,鋼筋混凝土造,96年7月30日,十七層,
RPWQMLPJQHIFFAA28CA,6,4.30,共有部分,鋼筋混凝土造,96年7月30日,十七層,
RPSPMLRJQHIFFAA97CA,41,96.49,住家用,鋼筋混凝土造,61年9月15日,四層,三層
RPRPMLPJQHIFFAA67CA,24,100.36,住家用,鋼筋混凝土造,78年1月25日,五層,五層 陽臺 花台 栽植槽
RPRPMLPJQHIFFAA67CA,24,9.23,共有部分,鋼筋混凝土造,78年1月25日,五層,
RPTQMLQJQHIFFAA08CA,37,69.76,住家用,鋼筋混凝土造,65年6月19日,十二層,六層
RPTQMLQJQHIFFAA08CA,37,5.09,共有部分,鋼筋混凝土造,65年6月19日,十二層,
RPOPMLPJQHIFFAA37CA,41,80.62,住家用,鋼筋混凝土造,61年4月18日,四層,三層 陽臺
RPVQMLQJQHIFFAA28CA,31,52.66,見使用執照,鋼筋混凝土造,71年2月27日,十二層,二層
RPVQMLQJQHIFFAA28CA,31,8.00,共有部分,鋼筋混凝土造,71年2月27日,十二層,
RPWNMLPJQHIFFBA08CA,30,60.51,見使用執照,鋼筋混凝土造,72年7月25日,五層,三層 陽臺
RPOQMLPJQHIFFBA57CA,,106.11,住家用,鋼筋混凝土造,102年1月4日,十五層,三層 陽臺
RPOQMLPJQHIFFBA57CA,,81.97,本共有部分之項目有騎樓、大廳、緊急升降機間兼特別安全梯排煙室、行動不便升降機、緊急升降機、特別安全梯、管委會辦公室、機電設備空間（電信室）、梯廳、排煙室、防空避難室兼機車停車空間、電錶室、台電配電室、汽車停車空間、機電設備空間、發電機室、消防泵浦室、自來水箱、垃圾處理室、機房、消防水箱、水錶室、水箱、電梯機房、安全梯等２５項。,鋼筋混凝土造,102年1月4日,十五層,
RPSNMLPJQHIFFBA67CA,36,106.30,,鋼筋混凝土造,66年8月25日,五層,三層 陽臺
RPUNMLPJQHIFFBA87CA,25,27.82,商業用,鋼筋混凝土造,77年12月15日,七層,地下層
RPUNMLPJQHIFFBA87CA,25,.97,共有部分,鋼筋混凝土造,77年12月15日,七層,
RPRNMLQJQHIFFBA67CA,23,32.46,商業用,鋼骨混凝土造,79年8月15日,二十七層,十四層 陽臺
RPRNMLQJQHIFFBA67CA,23,13.06,共有部分,鋼骨混凝土造,79年8月15日,二十七層,
RPRNMLQJQHIFFBA67CA,23,1.40,共有部分,鋼骨混凝土造,79年8月15日,二十七層,
RPRPMLQJQHIFFBA87CA,3,151.64,住家用,鋼筋混凝土造,99年9月2日,十三層,八層 陽臺 雨遮
RPRPMLQJQHIFFBA87CA,3,121.15,本共有部分之項目有，停車空間，防空避難室兼停車空間等２項。,鋼筋混凝土造,99年9月2日,十三層,
RPRPMLQJQHIFFBA87CA,3,70.21,本共有部分之項目有，行動不便電梯，安全梯，地下室進排風及排煙管道，水箱，消防機房，消防泵，泡沫泵，撒水泵，電信機房，台電配電室，發電機，發電機房，電表區，汽車停車位，機車停車格（區），梯廳，管委會空間，雨遮，陽台，管理員室，水錶區，消防水箱等２２項,鋼筋混凝土造,99年9月2日,十三層,
RPUPMLRJQHIFFBA28CA,6,76.40,住家用,鋼筋混凝土造,96年5月10日,五層,三層 陽臺 雨遮
RPUPMLRJQHIFFBA28CA,6,22.84,共有部分,鋼筋混凝土造,96年5月10日,五層,
RPUPMLRJQHIFFBA28CA,6,17.88,共有部分,鋼筋混凝土造,96年5月10日,五層,
RPTOMLNLQHIFFBA87CA,6,13.77,停車空間,鋼筋混凝土造,96年7月31日,十一層,
RPTOMLNLQHIFFBA87CA,6,27.36,共有部分,鋼筋混凝土造,96年7月31日,十一層,
RPTOMLNLQHIFFBA87CA,6,89.38,住家用,鋼筋混凝土造,96年7月31日,十一層,九層 陽臺 雨遮
RPTOMLNLQHIFFBA87CA,6,21.85,共有部分,鋼筋混凝土造,96年7月31日,十一層,
RPTOMLNLQHIFFBA87CA,6,13.95,共有部分,鋼筋混凝土造,96年7月31日,十一層,
RPVPMLRJQHIFFBA38CA,6,.51,一般零售業﹝甲組﹞,鋼筋混凝土造,96年12月31日,十層,
RPVPMLRJQHIFFBA38CA,6,5.59,共有部分,鋼骨造、鋼筋混凝土造,96年12月31日,十層,
RPVPMLRJQHIFFBA38CA,6,.26,共有部分,鋼筋混凝土造,96年12月31日,十層,
RPROMLQLQHIFFBA97CA,1,91.05,住家用,鋼筋混凝土造,101年9月13日,七層,二層 陽臺 雨遮
RPROMLQLQHIFFBA97CA,1,44.44,共有部分包括：「防空避難室兼停車空間、停車空間、行動不便者電梯、安全梯Ａ、安全梯Ｂ、緊急發電機室、消防幫浦室、水箱、安全梯、電信機房、台電配電室、梯廳、雨遮、樓梯間、電梯機房、排風、進氣等１７項」。,鋼筋混凝土造,101年9月13日,七層,
RPROMLQLQHIFFBA97CA,1,40.74,共有部分包括：「防空避難室兼停車空間、停車空間、車道、停車位等共４項」。,鋼筋混凝土造,101年9月13日,七層,
RPWPMLPJQHIFFCA38CA,26,23.17,住家用,鋼筋混凝土造,76年12月23日,七層,二層 陽臺 花台
RPWPMLPJQHIFFCA38CA,26,8.22,共有部分,鋼筋混凝土造,76年12月23日,七層,
RPWPMLPJQHIFFCA38CA,26,5.30,共有部分,鋼筋混凝土造,76年12月23日,七層,
RPPRMLPJQHIFFCA87CA,37,39.21,住家用,鋼筋混凝土造,65年9月7日,九層,三層 陽臺
RPXOMLPJQHIFFCA38CA,2,175.64,策略性產業（資訊服務業、剪接錄音工作室）,鋼筋混凝土造,100年4月8日,十層,七層 陽臺 雨遮
RPXOMLPJQHIFFCA38CA,2,173.18,本共有部分之項目有梯廳、機電設備空間、管理維護空間、室內安全梯Ａ、戶外安全梯Ｂ、進風管道、排風管道、雨遮、花台、男廁、女廁、機械室、客用電梯、行動不便電梯、水箱、梯間、消防水箱、電梯機械室、汽車坡道、台電配電室、受電箱室、機械室供電信使用、電錶室、防空避難室兼停車空間、消防幫浦室、蓄水池、緊急發電機室、停車空間等２８項。,鋼筋混凝土造,100年4月8日,十層,
RPURMLPJQHIFFCA38CA,1,58.57,住家用,鋼筋混凝土造,101年3月23日,七層,七層 陽臺
