編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
The serial number, land position,land shifting area square meter,the use zoning or compiles and checks,,,,land parcel
RPQTMLOKQHJGFBH09CB,豐興段,24.48,都市：住,100000,811,持分移轉,02150000
RPPNMLLKQHJGFDH28CB,上湖段,14.52,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,513,持分移轉,18050000
RPPNMLLKQHJGFDH28CB,上湖段,4.19,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,513,持分移轉,18050004
RPPNMLLKQHJGFDH28CB,上湖段,1.10,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,513,持分移轉,18050006
RPPNMLLKQHJGFDH28CB,上湖段,1.64,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,513,持分移轉,18050007
RPPNMLLKQHJGFDH28CB,上湖段,.31,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,513,持分移轉,18050008
RPWNMLMKQHJGFDH09CB,和平段,26.50,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,2429,持分移轉,08710000
RPWNMLMKQHJGFDH09CB,和平段,7.20,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,2429,持分移轉,08710010
RPWNMLMKQHJGFDH09CB,和平段,43.99,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,2429,持分移轉,08710015
RPUSMLOKQHJGFBH76CB,豐興段,24.48,都市：住,100000,811,持分移轉,02150000
RPVTMLOKQHJGFBH96CB,草新段,3.94,都市：住,100000,328,持分移轉,02100000
RPVTMLOKQHJGFBH96CB,草新段,5.25,都市：住,100000,328,持分移轉,02110000
RPVTMLOKQHJGFBH96CB,草新段,4.10,都市：住,100000,328,持分移轉,02120000
RPVTMLOKQHJGFBH96CB,草新段,4.05,都市：住,100000,328,持分移轉,02130000
RPTNMLQKQHJGFEH66CB,新鼻段,17.66,都市：住,100000,942,持分移轉,01330000
RPRNMLOKQHJGFEH88CB,客運二段,32.07,都市：住,1000000,3456,持分移轉,00680000
RPVNMLMKQHJGFDH98CB,東勢段上庄子小段,22.29,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,387,持分移轉,04300000
RPSNMLQKQHJGFBH88CB,青溪段,11.56,都市：住,100000,540,持分移轉,05680001
RPSNMLQKQHJGFBH88CB,青溪段,17.38,都市：住,100000,540,持分移轉,05680002
RPSNMLQKQHJGFBH88CB,青溪段,2.41,都市：住,100000,540,持分移轉,05710000
RPSNMLQKQHJGFBH88CB,青溪段,10.11,都市：住,100000,540,持分移轉,05720000
RPSNMLQKQHJGFBH88CB,青溪段,2.66,都市：住,100000,540,持分移轉,05730000
RPSNMLQKQHJGFBH88CB,青溪段,3.81,都市：住,100000,540,持分移轉,05740000
RPPNMLPKQHJGFBH68EB,甘泉段,22.81,都市：住,100000,950,持分移轉,03290000
RPPNMLRKQHJGFEH98CB,新鼻段,22.77,都市：住,10000,31,持分移轉,00390000
RPOOMLRKQHJGFBH68CB,富溪段,31.21,都市：住,10000,517,持分移轉,03490000
RPWNMLRKQHJGFBH76CB,富溪段,31.21,都市：住,10000,517,持分移轉,03490000
RPROMLRKQHJGFBH98CB,富溪段,31.21,都市：住,10000,517,持分移轉,03490000
RPPNMLQKQHJGFBH68DB,富溪段,23.08,都市：住,115920,4355,持分移轉,05760000
RPQNMLRKQHJGFEH09CB,新鼻段,27.17,都市：住,10000,37,持分移轉,00390000
RPUNMLRKQHJGFEH86CB,新鼻段,19.09,都市：住,10000,26,持分移轉,00390000
RPSNMLRKQHJGFEH66CB,新鼻段,15.42,都市：住,10000,21,持分移轉,00390000
RPRNMLRKQHJGFEH56CB,新鼻段,15.42,都市：住,10000,21,持分移轉,00390000
RPTNMLRKQHJGFEH76CB,新鼻段,15.42,都市：住,10000,21,持分移轉,00390000
RPWQMLSKQHJGFAH07CB,龍祥段,14.18,都市：住,100000,528,持分移轉,06180000
RPPOMLSKQHJGFAH78CB,建國段,20.53,都市：住,100000,719,持分移轉,07710000
RPXNMLSKQHJGFBH96CB,雙嶺段,23.59,都市：住,100000,495,持分移轉,14780000
RPPNMLTKQHJGFAH78CB,三民段,28.50,都市：住,100000,1008,持分移轉,02230000
