編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPRQMLMJKIJGFAF77DA,坡道平面,2550000,23.42,地下二樓
RPWNMLNKJIJGFIF98EA,坡道平面,2000000,28.09,地下三樓
RPOOMLLJJIJGFHF77DA,其他,2350000,16.86,無固定樓層
RPSNMLQJJIJGFGF58EA,升降機械,1200000,23.22,地下一樓
RPXNMLQJJIJGFHF56EA,坡道平面,2515000,39.64,地下二樓
RPXNMLQJJIJGFHF56EA,坡道平面,2200000,39.64,地下二樓
RPXNMLQJJIJGFHF56EA,坡道平面,2100000,39.64,地下四樓
RPTNMLOJJIJGFEF18DA,坡道平面,0,46.31,地下一樓
RPWNMLLKJIJGFEF28DA,坡道平面,0,31.66,地下二樓
RPTOMLRJJIJGFHF88DA,坡道平面,2100000,51.45,地下五樓含以下
RPSNMLOKJIJGFDF18EA,坡道平面,0,30.19,地下四樓
RPVPMLLKJIJGFEF38DA,坡道平面,1350000,34.25,地下三樓
RPPOMLNKJIJGFDF77DA,坡道平面,0,,地下二樓
RPQNMLPJJIJGFHF28DA,升降平面,1900000,34.44,地下一樓
RPPOMLPKJIJGFIF48DA,坡道平面,0,,地下一樓
RPORMLLKJIJGFGF08DA,坡道平面,2200000,26.48,地下二樓
RPSNMLLLJIJGFIF48EA,坡道平面,1800000,24.94,地下一樓
RPRNMLQKJIJGFAF87DA,坡道平面,2400000,30.05,地下四樓
RPRNMLQKJIJGFAF87DA,坡道平面,2400000,30.05,地下四樓
RPOOMLKLJIJGFDF47DA,坡道平面,0,,地下一樓
RPSNMLSKJIJGFDF58EA,坡道平面,0,36.87,地下五樓含以下
RPUNMLLLJIJGFBF87DA,坡道平面,0,23.87,地下二樓
RPWNMLLLJIJGFBF08DA,坡道平面,0,,地下一樓
RPPNMLMJJIJGFGF77DA,坡道平面,1350000,31.06,地下三樓
RPQNMLTKJIJGFEF48DA,坡道平面,0,28.14,地下二樓
RPTNMLPKJIJGFBF08DA,坡道平面,0,30.56,地下三樓
RPPNMLLLJIJGFDF57DA,坡道平面,600000,41.39,地下一樓
RPTNMLMLJIJGFCF97DA,坡道平面,1900000,31.96,地下四樓
RPWOMLTKJIJGFHF86DA,坡道平面,0,29.04,地下二樓
RPWOMLTKJIJGFHF86DA,坡道平面,0,29.04,地下二樓
RPWNMLTKJIJGFEF09DA,坡道平面,0,17.68,地下三樓
RPXNMLOJJIJGFAF18DA,坡道平面,0,30.89,地下二樓
RPPUMLLKJIJGFBF97DA,坡道平面,2500000,21.14,地下一樓
RPPNMLKLJIJGFBF37EA,坡道平面,2200000,36.16,地下一樓
RPRNMLKLJIJGFBF47DA,坡道平面,2200000,46.10,地下二樓
RPPNMLLLJIJGFEF77EA,坡道平面,1280000,37.39,地下二樓
RPSNMLMLJIJGFDF97DA,坡道平面,0,33.40,地下一樓
RPPOMLLLJIJGFAF37DA,坡道平面,2500000,31.71,地下四樓
RPUQMLSKJIJGFBF78DA,坡道平面,1680000,,地下一樓
RPTOMLMKJIJGFHF48DA,坡道平面,2600000,24.62,地下一樓
RPTOMLNKJIJGFHF58DA,坡道平面,2800000,41.21,地下一樓
RPXNMLLLJIJGFHF78DA,坡道平面,2200000,42.75,地下二樓
RPROMLSJJIJGFEF48DA,坡道平面,0,44.39,地下一樓
RPSNMLLLJIJGFEF08EA,坡道平面,600000,,地下一樓
RPPOMLPKJIJGFEF08DA,坡道機械,0,,地下二樓
RPPNMLPLJIJGFBF77DA,坡道平面,0,17.32,地下二樓
RPTNMLNKJIJGFEF18DA,坡道平面,1500000,36.21,地下三樓
RPQPMLSKJIJGFHF88DA,坡道平面,0,10.81,地下二樓
RPTNMLLLJIJGFDF08EA,坡道平面,0,,地下一樓
RPQOMLLLJIJGFHF28EA,坡道平面,3000000,30.73,地下四樓
RPQNMLMLJIJGFCF67DA,坡道平面,2300000,27.35,地下三樓
RPUOMLTKJIJGFGF56DA,坡道平面,0,21.87,地下二樓
RPRNMLPLJIJGFIF78EA,升降機械,1000000,14.53,地下二樓
RPTNMLPLJIJGFCF38EA,坡道平面,2500000,27.61,地下一樓
RPTNMLPLJIJGFCF38EA,坡道平面,2500000,27.61,地下一樓
RPPOMLMLJIJGFBF57DA,坡道平面,0,34.76,地下二樓
RPPNMLPKJIJGFEF97DA,坡道平面,0,31.25,地下二樓
RPPOMLTKJIJGFDF38DA,坡道平面,2300000,41.62,地下三樓
RPUNMLSKJIJGFCF58DA,坡道平面,1900000,24.42,地下二樓
RPPNMLRLJIJGFGF48DA,坡道平面,0,33.92,地下五樓含以下
RPSNMLPKJIJGFEF28DA,坡道平面,0,31.25,地下二樓
RPQNMLPKJIJGFEF08DA,坡道平面,0,31.25,地下二樓
RPQNMLPKJIJGFEF08DA,坡道平面,0,28.74,地下二樓
RPRNMLPKJIJGFEF18DA,坡道平面,0,31.25,地下二樓
RPSNMLPKJIJGFEF38EA,坡道平面,0,35.20,地下四樓
RPROMLQLJIJGFAF18EA,坡道平面,2360000,42.97,地下三樓
RPPNMLPLJIJGFIF58EA,坡道平面,0,39.04,地下一樓
RPQUMLPLJIJGFAF48DA,升降平面,1650000,20.26,地下一樓
RPTNMLQLJIJGFDF48DA,坡道平面,0,,無固定樓層
RPWNMLRLJIJGFEF98DA,坡道平面,1550000,28.95,地下二樓
RPXNMLMLJIJGFGF78DA,坡道平面,0,,地下二樓
RPPNMLMLJIJGFAF47EA,坡道平面,1900000,38.67,地下三樓
RPQNMLMLJIJGFIF28DA,坡道平面,0,,地下二樓
RPPQMLPLJIJGFBF08DA,坡道平面,2500000,26.78,地下四樓
RPQNMLQLJIJGFGF58EA,坡道平面,2600000,37.72,地下四樓
RPQNMLQLJIJGFBF08EA,塔式車位,0,17.07,
RPQNMLRLJIJGFBF18EA,坡道平面,2380000,31.73,地下二樓
RPQNMLRLJIJGFBF18EA,坡道平面,1900000,31.73,地下二樓
RPVNMLRLJIJGFBF68EA,坡道平面,2250000,49.13,地下一樓
RPPNMLSLJIJGFBF18EA,坡道機械,1600000,17.11,地下三樓
RPROMLPLJIJGFCF18DA,坡道平面,1970000,26.42,地下二樓
RPXQMLSKJIJGFDF66DA,坡道平面,0,38.24,地下三樓
RPURNLQLJIJGFCF98DA,坡道平面,0,31.43,地下一樓
RPSOMLQLJIJGFHF88DA,坡道機械,1500000,19.02,地下三樓
RPRNMLRLJIJGFBF28EA,坡道平面,2240000,31.73,地下二樓
RPRNMLRLJIJGFBF28EA,坡道平面,2240000,31.73,地下二樓
RPSPMLPLJIJGFBF28DA,坡道平面,2200000,33.41,地下二樓
RPOOMLPJJIJGFCF67DA,坡道平面,3300000,28.91,地下三樓
RPOOMLPJJIJGFCF67DA,坡道平面,3300000,28.92,地下三樓
RPOOMLMLJIJGFDF67DA,坡道平面,3050000,55.57,地下二樓
RPPNMLQLJIJGFDF08DA,坡道平面,1650000,,地下三樓
RPVOMLSLJIJGFEF09DA,坡道平面,1150000,35.88,地下一樓
RPTNMLRLJIJGFEF78EA,坡道平面,0,31.51,地下二樓
RPUNMLRLJIJGFEF88EA,坡道平面,0,42.49,地下二樓
