鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
台東市,土地,岩灣段176地號,162.31,住,,,1011226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,18483,,0.0,0,,RPSNMLOJKHIFFAV98CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),台東縣台東巿仁八街８３號,120.0,住,,,1020123,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1011123,192.76,4,2,4,有,無,6750000,35018,,0.0,0,,RPTNMLOJKHIFFAV09CA,179.25,13.51,0.0,,
台東市,房地(土地+建物),台東縣台東巿志航路一段４１２巷２６弄１號,191.73,住,,,1020118,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0930428,225.78,4,2,3,有,無,7800000,34547,,0.0,0,,RPQOMLSKKHIFFAV76CA,207.42,18.36,0.0,,
台東市,房地(土地+建物),台東縣台東巿更生路５５２巷１３號,128.0,住,,,1020119,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940829,167.21,4,2,3,有,無,6000000,35883,,0.0,0,,RPROMLSKKHIFFAV86CA,152.52,14.69,0.0,,
東河鄉,土地,高原段1314-1地號,17615.0,,森林區,農牧用地,1020128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3523000,200,,0.0,0,,RPQNMLPLKHIFFBV56CA,0.0,0.0,0.0,,
東河鄉,土地,高原段1314-3地號,5268.0,,森林區,農牧用地,1020128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1053600,200,,0.0,0,,RPRNMLPLKHIFFBV66CA,0.0,0.0,0.0,,
太麻里鄉,土地,樂山段630地號,4378.34,農,山坡地保育區,農牧用地,1020124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,685,,0.0,0,,RPSNMLLJKHIFFDV98CA,0.0,0.0,0.0,,
台東市,土地,建本段273地號,3936.83,住,,,1020119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,394,,0.0,0,,RPPOMLLJKHIFFAV58DA,0.0,0.0,0.0,,
台東市,土地,旭川段61地號,1953.88,農,特定農業區,農牧用地,1020118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1535,,0.0,0,權利人共2人各持分1/2,RPPNMLTKKHIFFAV76DA,0.0,0.0,0.0,,
