編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLLJNHIFFFA87CC,,152.58,住家用,鋼筋混凝土造,,七層,
RPXOMLMJNHIFFFA28CC,2,16.50,一般零售業（甲）（不含便利商店）,鋼骨造,100年4月29日,三層,
RPQOMLMJNHIFFFA57CC,30,95.59,住家用,鋼筋混凝土造,71年11月6日,十五層,
RPSOMLMJNHIFFFA77CC,,87.10,商業用,鋼筋混凝土造,,八層,
RPTOMLMJNHIFFDA77DC,2,125.43,住家用,鋼筋混凝土造,100年4月12日,十五層,
RPTNMLMJNHIFFCA47CC,13,60.29,住家用,鋼筋混凝土造,89年8月15日,九層,
RPTNMLMJNHIFFCA47CC,13,4.57,共有部分,鋼筋混凝土造,89年8月15日,九層,
RPVNMLMJNHIFFCA67CC,26,23.40,商業用,鋼筋混凝土造,75年12月18日,五層,
RPUOMLMJNHIFFFA97CC,,238.07,,鋼筋混凝土造,,十二層,
RPQOMLMJNHIFFCA27CC,,18.58,,加強磚造,,四層,
RPSOMLMJNHIFFCA47CC,40,22.40,住家用,鋼筋混凝土造,62年9月7日,四層,
RPSNMLMJNHIFFFA77DC,,105.42,住家用,加強磚造,,四層,
RPWNMLMJNHIFFCA77CC,,18.58,,加強磚造,,四層,
RPQPMLMJNHIFFCA37CC,17,69.80,住家用,鋼筋混凝土造,84年11月9日,八層,
RPTOMLMJNHIFFCA57CC,29,28.66,住家用,鋼筋混凝土造,73年2月27日,九層,
RPQPMLMJNHIFFCA37CC,17,39.16,共有部分,鋼筋混凝土造,84年11月9日,八層,
RPTOMLMJNHIFFCA57CC,29,8.67,共有部分,鋼筋混凝土造,73年2月27日,九層,
RPTPMLMJNHIFFCA67CC,,93.91,,加強磚造,,四層,
RPUPMLMJNHIFFCA77CC,,151.93,,加強磚造,,四層,
RPPRMLMJNHIFFCA47CC,4,23.34,住家用,鋼筋混凝土造,98年1月6日,十四層,
RPPRMLMJNHIFFCA47CC,4,6.82,共有部分,鋼筋混凝土造,98年1月6日,十四層,
RPPRMLMJNHIFFCA47CC,4,1.65,共有部分,鋼筋混凝土造,98年1月6日,十四層,
RPQOMLMJNHIFFDA37CC,6,86.07,住家用,鋼骨造,95年12月29日,十九層,
RPPRMLMJNHIFFCA47CC,4,7.44,共有部分,鋼筋混凝土造,98年1月6日,十四層,
RPXOMLMJNHIFFCA97CC,25,125.90,住家用,鋼筋混凝土造,77年2月4日,五層,
RPTNMLMJNHIFFDA57CC,31,283.10,商業用,鋼筋混凝土造,71年6月30日,十二層,
RPTNMLMJNHIFFDA57CC,31,35.99,共有部分,鋼筋混凝土造,71年6月30日,十二層,
RPXNMLMJNHIFFBA77CC,,77.07,,加強磚造,,三層,
RPQOMLMJNHIFFBA17CC,37,31.24,住家用,鋼筋混凝土造,65年1月13日,四層,
RPQOMLMJNHIFFBA17CC,37,2.01,共有部分,鋼筋混凝土造,65年1月13日,四層,
RPQOMLMJNHIFFBA17CC,37,6.97,共有部分,鋼筋混凝土造,65年1月13日,四層,
RPOPMLMJNHIFFBA07CC,14,75.49,見使用執照,鋼筋混凝土造,88年3月30日,十一層,
RPPOMLMJNHIFFBA07CC,4,81.67,住家用,鋼骨造,98年7月24日,十八層,
RPPOMLMJNHIFFBA07CC,4,24.43,共有部分,鋼骨造,98年7月24日,十八層,
RPPOMLMJNHIFFBA07CC,4,.18,共有部分,鋼骨造,98年7月24日,十八層,
RPPOMLMJNHIFFBA07CC,4,11.84,共有部分,鋼骨造,98年7月24日,十八層,
RPWOMLMJNHIFFEA08CC,26,199.75,住家用,鋼筋混凝土造,75年12月31日,十四層,
RPSOMLMJNHIFFBA37CC,2,119.37,一般事務所,鋼骨鋼筋混凝土造,99年4月1日,十五層,
RPSOMLMJNHIFFBA37CC,2,39.52,本共有部分之項目有梯廳、廁所、安全梯、機房、陽台等５項。,鋼骨鋼筋混凝土造,99年4月1日,十五層,
