編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLNKNHJGFAE67CC,47,102.80,,鋼筋混凝土造,66年10月14日,三層,,
RPQNMLNKNHJGFAE77CC,41,74.07,住家用,鋼筋混凝土造,72年3月21日,五層,,
RPQNMLNKNHJGFAE77CC,41,6.07,商業用,鋼筋混凝土造,72年3月21日,五層,,
RPPNMLLKNHJGFAE47CC,8,270.30,集合住宅,鋼筋混凝土,105年2月3日,二十八層,,
RPPNMLLKNHJGFAE47CC,8,152.03,本共有部分之項目有防空避難室兼停車空間、梯間、樓梯間、機械室、水箱、管理委員會使用空間、停車空間、頂蓋型開放空間、公共服務空間、設備空間、防災中心、梯廳兼門廳、梯廳兼走廊、廁所、門廊、外廊等項。,鋼筋混凝土,105年2月3日,二十八層,,
RPRNMLNKNHJGFAE87CC,33,113.05,商業用,鋼筋混凝土造,80年4月2日,八層,,
RPRNMLNKNHJGFAE87CC,33,23.70,見使用執照,鋼筋混凝土造,80年4月2日,八層,,
RPPNMLMKNHJGFEE97CC,9,62.06,住家用,鋼筋混凝土,103年11月10日,十五層,,
RPPNMLMKNHJGFEE97CC,9,28.80,本共有部分之項目有防空避難室兼停車空間、門廳兼梯廳、梯間、門廊、管委會使用空間、頂蓋型廣場式開放空間、車道、管道間、陽台、機械室、水箱等１１項。,鋼筋混凝土,103年11月10日,十五層,,
RPQNMLMKNHJGFEE08CC,1,91.19,集合住宅,鋼筋混凝土,112年5月1日,二十四層,,
RPQNMLMKNHJGFEE08CC,1,74.32,本共有部分之項目有停車空間、防空避難室兼停車空間、公共服務空間、管委會使用空間、梯間、防災中心、電梯昇降機間、消防機械室、水箱、昇降機機械室等１０項,鋼筋混凝土,112年5月1日,二十四層,,
RPPNMLMKNHJGFDE87CC,52,160.00,住商用,加強磚造,61年4月6日,三層,,
RPQNMLLKNHJGFGE18CC,4,244.31,住家用,鋼筋混凝土,109年7月13日,四層,,
RPQNMLLKNHJGFGE18CC,4,19.13,住家用,鋼筋混凝土,109年7月13日,四層,,
RPRNMLLKNHJGFGE28CC,45,62.07,住家用,鋼筋混凝土造,68年7月7日,五層,,
RPPNMLLKNHJGFGE08CC,52,196.38,住商用,加強磚造,60年12月20日,三層,,
RPSNMLNKNHJGFBE08CC,54,13.26,,加強磚造,59年8月31日,三層,,
RPRNMLNKNHJGFBE97CC,39,104.77,,鋼筋混凝土造,73年12月26日,七層,,
RPPNMLNKNHJGFBE77CC,45,16.00,,鋼筋混凝土造,68年2月22日,五層,,
RPRNMLNKNHJGFBE97CC,39,18.44,,鋼筋混凝土造,73年12月26日,七層,,
RPTNMLNKNHJGFBE18CC,32,31.76,住家用,鋼筋混凝土造,80年11月26日,七層,,
RPUNMLNKNHJGFBE28CC,44,76.27,,鋼筋混凝土造,69年1月17日,五層,,
RPTNMLNKNHJGFBE18CC,32,16.68,見使用執照,鋼筋混凝土造,80年11月26日,七層,,
RPQNMLNKNHJGFBE87CC,34,56.40,,鋼筋混凝土造,78年11月9日,十二層,,
RPPNMLNKNHJGFDE97CC,37,53.00,,鋼筋混凝土造,75年12月27日,五層,,
RPRNMLNKNHJGFDE18CC,30,33.00,住家用,鋼筋混凝土造,83年10月13日,十六層,,
RPTNMLNKNHJGFDE38CC,18,12.27,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPTNMLNKNHJGFDE38CC,,9.78,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPUNMLNKNHJGFDE48CC,45,96.10,,鋼筋混凝土造,68年6月25日,五層,,
RPVNMLNKNHJGFDE58CC,18,13.37,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPVNMLNKNHJGFDE58CC,,10.04,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPWNMLNKNHJGFDE68CC,18,12.23,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPWNMLNKNHJGFDE68CC,,9.46,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPXNMLNKNHJGFDE78CC,29,24.27,住家用,鋼筋混凝土造,84年2月14日,十二層,,
RPXNMLNKNHJGFDE78CC,29,6.85,見使用執照,鋼筋混凝土造,84年2月14日,十二層,,
RPOOMLNKNHJGFDE97CC,18,82.07,住家用,鋼筋混凝土造,95年6月21日,十五層,,
RPOOMLNKNHJGFDE97CC,18,32.02,：避難室兼停車空間，樓梯間，機械房，水箱,鋼筋混凝土造,95年6月21日,十五層,,
RPPOMLNKNHJGFDE08CC,29,46.15,住家用,鋼筋混凝土造,84年4月19日,十九層,,
RPPOMLNKNHJGFDE08CC,29,3.88,見使用執照,鋼筋混凝土造,84年4月19日,十九層,,
RPROMLNKNHJGFDE28CC,33,112.30,住商用,鋼筋混凝土造,79年11月15日,五層,,
RPUOMLNKNHJGFDE58CC,45,88.74,,鋼筋混凝土造,68年10月12日,五層,,
RPVOMLNKNHJGFDE68CC,2,49.51,集合住宅,鋼筋混凝土,111年10月13日,十五層,,
RPVOMLNKNHJGFDE68CC,2,28.56,本共有部分之項目有防空避難室兼停車空間、門廳、公共服務空間、門廊、管委會使用空間、梯間、車道、樓梯間、水箱及機械室等項。,鋼筋混凝土,111年10月13日,十五層,,
RPPNMLNKNHJGFEE08CC,13,124.87,集合住宅,鋼筋混凝土造,99年12月9日,十四層,,
